ppl: 2.846122980117798
nlls:tensor(1.2230, device='cuda:0')
tensor(1.0161, device='cuda:0')
tensor(0.7799, device='cuda:0')
tensor(0.8413, device='cuda:0')
tensor(0.8630, device='cuda:0')
tensor(0.8894, device='cuda:0')
tensor(0.8369, device='cuda:0')
tensor(0.9177, device='cuda:0')
tensor(1.0020, device='cuda:0')
tensor(0.5538, device='cuda:0')
tensor(0.8678, device='cuda:0')
tensor(1.0859, device='cuda:0')
tensor(0.8377, device='cuda:0')
tensor(0.8338, device='cuda:0')
tensor(1.4832, device='cuda:0')
tensor(0.4112, device='cuda:0')
tensor(0.4332, device='cuda:0')
tensor(0.5177, device='cuda:0')
tensor(0.5500, device='cuda:0')
tensor(0.3991, device='cuda:0')
tensor(0.5771, device='cuda:0')
tensor(0.2781, device='cuda:0')
tensor(0.2930, device='cuda:0')
tensor(0.3734, device='cuda:0')
tensor(0.3232, device='cuda:0')
tensor(1.3098, device='cuda:0')
tensor(1.1615, device='cuda:0')
tensor(1.4487, device='cuda:0')
tensor(1.6114, device='cuda:0')
tensor(1.1281, device='cuda:0')
tensor(1.3422, device='cuda:0')
tensor(1.2947, device='cuda:0')
tensor(1.3036, device='cuda:0')
tensor(1.3744, device='cuda:0')
tensor(1.3258, device='cuda:0')
tensor(1.4170, device='cuda:0')
tensor(1.3417, device='cuda:0')
tensor(1.2996, device='cuda:0')
tensor(1.1346, device='cuda:0')
tensor(0.9372, device='cuda:0')
tensor(0.7382, device='cuda:0')
tensor(1.0207, device='cuda:0')
tensor(1.2380, device='cuda:0')
tensor(1.5067, device='cuda:0')
tensor(0.9921, device='cuda:0')
tensor(0.7570, device='cuda:0')
tensor(0.8997, device='cuda:0')
tensor(0.9469, device='cuda:0')
tensor(0.9326, device='cuda:0')
tensor(0.8064, device='cuda:0')
tensor(1.0605, device='cuda:0')
tensor(0.7311, device='cuda:0')
tensor(1.0408, device='cuda:0')
tensor(0.9722, device='cuda:0')
tensor(0.9195, device='cuda:0')
tensor(1.0292, device='cuda:0')
tensor(0.7217, device='cuda:0')
tensor(1.0699, device='cuda:0')
tensor(0.9429, device='cuda:0')
tensor(1.1337, device='cuda:0')
tensor(0.9786, device='cuda:0')
tensor(0.9127, device='cuda:0')
tensor(1.1836, device='cuda:0')
tensor(0.6558, device='cuda:0')
tensor(0.9607, device='cuda:0')
tensor(0.8712, device='cuda:0')
tensor(1.0260, device='cuda:0')
tensor(1.7920, device='cuda:0')
tensor(1.2080, device='cuda:0')
tensor(0.8330, device='cuda:0')
tensor(1.3049, device='cuda:0')
tensor(0.6811, device='cuda:0')
tensor(0.8842, device='cuda:0')
tensor(0.8232, device='cuda:0')
tensor(0.9860, device='cuda:0')
tensor(0.7194, device='cuda:0')
tensor(0.8499, device='cuda:0')
tensor(0.9319, device='cuda:0')
tensor(0.6057, device='cuda:0')
tensor(1.0171, device='cuda:0')
tensor(1.2510, device='cuda:0')
tensor(0.9997, device='cuda:0')
tensor(0.9772, device='cuda:0')
tensor(0.9762, device='cuda:0')
tensor(0.7611, device='cuda:0')
tensor(1.3932, device='cuda:0')
tensor(1.2337, device='cuda:0')
tensor(1.0965, device='cuda:0')
tensor(1.2598, device='cuda:0')
tensor(1.4471, device='cuda:0')
tensor(1.6165, device='cuda:0')
tensor(1.3244, device='cuda:0')
tensor(1.8380, device='cuda:0')
tensor(1.5930, device='cuda:0')
tensor(0.9007, device='cuda:0')
tensor(1.0780, device='cuda:0')
tensor(1.0383, device='cuda:0')
tensor(2.0634, device='cuda:0')
tensor(1.0828, device='cuda:0')
tensor(1.1216, device='cuda:0')
tensor(1.2247, device='cuda:0')
tensor(0.8776, device='cuda:0')
tensor(1.0084, device='cuda:0')
tensor(1.0066, device='cuda:0')
tensor(1.4810, device='cuda:0')
tensor(0.9753, device='cuda:0')
tensor(1.1566, device='cuda:0')
tensor(1.1151, device='cuda:0')
tensor(1.2871, device='cuda:0')
tensor(0.8179, device='cuda:0')
tensor(1.0312, device='cuda:0')
tensor(1.1639, device='cuda:0')
tensor(1.0770, device='cuda:0')
tensor(1.0557, device='cuda:0')
tensor(1.8670, device='cuda:0')
tensor(0.8655, device='cuda:0')
tensor(1.3360, device='cuda:0')
tensor(1.0016, device='cuda:0')
tensor(0.5788, device='cuda:0')
tensor(0.7127, device='cuda:0')
tensor(0.6248, device='cuda:0')
tensor(0.6441, device='cuda:0')
tensor(0.7506, device='cuda:0')
tensor(0.5639, device='cuda:0')
tensor(0.6168, device='cuda:0')
tensor(0.7496, device='cuda:0')
tensor(0.5575, device='cuda:0')
tensor(0.7101, device='cuda:0')
tensor(0.6517, device='cuda:0')
tensor(0.6350, device='cuda:0')
tensor(0.6193, device='cuda:0')
tensor(0.6687, device='cuda:0')
tensor(0.4990, device='cuda:0')
tensor(0.9001, device='cuda:0')
tensor(1.1833, device='cuda:0')
tensor(0.8999, device='cuda:0')
tensor(1.0861, device='cuda:0')
tensor(1.2513, device='cuda:0')
tensor(1.1696, device='cuda:0')
tensor(1.2832, device='cuda:0')
tensor(1.5615, device='cuda:0')
tensor(1.3860, device='cuda:0')
tensor(1.4913, device='cuda:0')
tensor(1.4052, device='cuda:0')
tensor(1.2355, device='cuda:0')
tensor(1.7978, device='cuda:0')
tensor(1.0795, device='cuda:0')
tensor(1.2244, device='cuda:0')
tensor(0.8229, device='cuda:0')
tensor(0.5833, device='cuda:0')
tensor(1.4976, device='cuda:0')
tensor(1.2430, device='cuda:0')
tensor(1.1381, device='cuda:0')
tensor(0.8347, device='cuda:0')
tensor(1.2262, device='cuda:0')
tensor(1.1827, device='cuda:0')
tensor(1.2203, device='cuda:0')
tensor(1.0419, device='cuda:0')
tensor(1.1430, device='cuda:0')
tensor(1.1654, device='cuda:0')
tensor(0.9369, device='cuda:0')
tensor(0.8227, device='cuda:0')
tensor(1.0247, device='cuda:0')
tensor(1.0809, device='cuda:0')
tensor(1.0502, device='cuda:0')
tensor(1.0495, device='cuda:0')
tensor(1.0398, device='cuda:0')
tensor(0.9253, device='cuda:0')
tensor(0.7602, device='cuda:0')
tensor(1.7922, device='cuda:0')
tensor(1.7984, device='cuda:0')
tensor(1.6522, device='cuda:0')
tensor(1.1186, device='cuda:0')
tensor(1.0735, device='cuda:0')
tensor(1.3843, device='cuda:0')
tensor(1.5111, device='cuda:0')
tensor(1.6719, device='cuda:0')
tensor(1.5654, device='cuda:0')
tensor(1.1511, device='cuda:0')
tensor(1.2644, device='cuda:0')
tensor(1.6192, device='cuda:0')
tensor(1.0036, device='cuda:0')
tensor(1.3922, device='cuda:0')
tensor(1.3650, device='cuda:0')
tensor(1.1319, device='cuda:0')
tensor(1.8356, device='cuda:0')
tensor(0.7801, device='cuda:0')
tensor(0.9217, device='cuda:0')
tensor(0.6823, device='cuda:0')
tensor(0.5806, device='cuda:0')
tensor(0.7998, device='cuda:0')
tensor(0.8000, device='cuda:0')
tensor(0.7955, device='cuda:0')
tensor(0.8521, device='cuda:0')
tensor(0.4940, device='cuda:0')
tensor(0.5277, device='cuda:0')
tensor(0.6016, device='cuda:0')
tensor(1.6606, device='cuda:0')
tensor(2.0162, device='cuda:0')
tensor(1.6098, device='cuda:0')
tensor(1.6021, device='cuda:0')
tensor(1.9106, device='cuda:0')
tensor(1.6475, device='cuda:0')
tensor(1.5757, device='cuda:0')
tensor(1.8654, device='cuda:0')
tensor(1.1630, device='cuda:0')
tensor(1.9342, device='cuda:0')
tensor(1.7308, device='cuda:0')
tensor(2.2539, device='cuda:0')
tensor(1.7476, device='cuda:0')
tensor(2.1088, device='cuda:0')
tensor(1.7365, device='cuda:0')
tensor(1.7618, device='cuda:0')
tensor(1.8221, device='cuda:0')
tensor(1.8077, device='cuda:0')
tensor(1.8910, device='cuda:0')
tensor(1.9067, device='cuda:0')
tensor(2.2199, device='cuda:0')
tensor(1.9772, device='cuda:0')
tensor(2.1053, device='cuda:0')
tensor(1.7305, device='cuda:0')
tensor(1.9550, device='cuda:0')
tensor(1.6622, device='cuda:0')
tensor(1.5891, device='cuda:0')
tensor(1.9163, device='cuda:0')
tensor(0.3959, device='cuda:0')
tensor(0.3966, device='cuda:0')
tensor(0.4643, device='cuda:0')
tensor(0.5695, device='cuda:0')
tensor(0.2437, device='cuda:0')
tensor(1.2681, device='cuda:0')
tensor(1.0689, device='cuda:0')
tensor(0.8876, device='cuda:0')
tensor(0.6570, device='cuda:0')
tensor(0.7104, device='cuda:0')
tensor(0.8645, device='cuda:0')
tensor(0.8953, device='cuda:0')
tensor(0.7710, device='cuda:0')
tensor(1.0118, device='cuda:0')
tensor(1.4856, device='cuda:0')
tensor(1.1563, device='cuda:0')
tensor(1.0545, device='cuda:0')
tensor(1.0265, device='cuda:0')
tensor(0.9194, device='cuda:0')
tensor(1.1832, device='cuda:0')
tensor(1.1595, device='cuda:0')
tensor(1.1028, device='cuda:0')
tensor(1.2967, device='cuda:0')
tensor(1.1788, device='cuda:0')
tensor(0.7015, device='cuda:0')
tensor(0.8245, device='cuda:0')
tensor(0.7027, device='cuda:0')
tensor(1.5109, device='cuda:0')
tensor(1.1620, device='cuda:0')
tensor(0.9274, device='cuda:0')
tensor(0.9305, device='cuda:0')
tensor(0.8923, device='cuda:0')
tensor(1.0415, device='cuda:0')
tensor(0.9157, device='cuda:0')
tensor(1.4420, device='cuda:0')
tensor(1.8884, device='cuda:0')
tensor(1.5391, device='cuda:0')
tensor(1.3001, device='cuda:0')
tensor(1.3479, device='cuda:0')
tensor(1.3199, device='cuda:0')
tensor(1.8313, device='cuda:0')
tensor(1.7100, device='cuda:0')
tensor(0.9440, device='cuda:0')
tensor(1.0773, device='cuda:0')
tensor(1.1261, device='cuda:0')
tensor(1.0174, device='cuda:0')
tensor(1.0014, device='cuda:0')
tensor(0.9864, device='cuda:0')
tensor(0.8319, device='cuda:0')
tensor(0.9676, device='cuda:0')
tensor(1.0392, device='cuda:0')
tensor(0.7778, device='cuda:0')
tensor(0.8711, device='cuda:0')
tensor(0.7860, device='cuda:0')
tensor(1.0345, device='cuda:0')
tensor(0.8853, device='cuda:0')
tensor(0.8782, device='cuda:0')
tensor(0.8380, device='cuda:0')
tensor(1.2275, device='cuda:0')
tensor(1.1519, device='cuda:0')
tensor(0.8469, device='cuda:0')
tensor(0.8827, device='cuda:0')
tensor(0.9127, device='cuda:0')
tensor(1.1929, device='cuda:0')
tensor(1.0014, device='cuda:0')
tensor(0.9399, device='cuda:0')
tensor(0.8816, device='cuda:0')
tensor(0.8166, device='cuda:0')
tensor(0.8852, device='cuda:0')
tensor(0.6215, device='cuda:0')
tensor(1.0475, device='cuda:0')
tensor(0.8579, device='cuda:0')
tensor(0.7756, device='cuda:0')
tensor(0.7579, device='cuda:0')
tensor(0.8990, device='cuda:0')
tensor(0.9078, device='cuda:0')
tensor(0.9936, device='cuda:0')
tensor(0.6043, device='cuda:0')
tensor(0.9274, device='cuda:0')
tensor(0.8433, device='cuda:0')
tensor(0.6827, device='cuda:0')
tensor(0.8868, device='cuda:0')
tensor(0.9030, device='cuda:0')
tensor(1.0259, device='cuda:0')
tensor(1.6438, device='cuda:0')
tensor(1.9531, device='cuda:0')
tensor(1.3162, device='cuda:0')
tensor(1.1881, device='cuda:0')
tensor(0.9138, device='cuda:0')
tensor(1.3362, device='cuda:0')
tensor(1.2836, device='cuda:0')
tensor(1.0411, device='cuda:0')
tensor(0.9335, device='cuda:0')
tensor(0.8998, device='cuda:0')
tensor(0.8841, device='cuda:0')
tensor(1.1084, device='cuda:0')
tensor(0.9955, device='cuda:0')
tensor(0.8892, device='cuda:0')
tensor(0.9471, device='cuda:0')
tensor(1.0706, device='cuda:0')
tensor(0.9244, device='cuda:0')
tensor(1.1301, device='cuda:0')
tensor(1.0038, device='cuda:0')
tensor(0.8723, device='cuda:0')
tensor(1.0172, device='cuda:0')
tensor(0.8686, device='cuda:0')
tensor(1.2507, device='cuda:0')
tensor(1.4040, device='cuda:0')
tensor(2.1375, device='cuda:0')
tensor(1.6034, device='cuda:0')
tensor(1.0083, device='cuda:0')
tensor(1.4603, device='cuda:0')
tensor(0.8308, device='cuda:0')
tensor(0.7585, device='cuda:0')
tensor(0.6059, device='cuda:0')
tensor(0.6235, device='cuda:0')
tensor(0.6986, device='cuda:0')
tensor(0.8443, device='cuda:0')
tensor(1.2170, device='cuda:0')
tensor(0.5400, device='cuda:0')
tensor(0.9085, device='cuda:0')
tensor(0.8996, device='cuda:0')
tensor(0.7781, device='cuda:0')
tensor(1.0659, device='cuda:0')
tensor(0.6349, device='cuda:0')
tensor(1.1867, device='cuda:0')
tensor(0.9377, device='cuda:0')
tensor(1.2818, device='cuda:0')
tensor(0.9299, device='cuda:0')
tensor(0.5381, device='cuda:0')
tensor(0.4432, device='cuda:0')
tensor(0.6948, device='cuda:0')
tensor(0.8903, device='cuda:0')
tensor(1.0206, device='cuda:0')
tensor(0.9802, device='cuda:0')
tensor(1.0041, device='cuda:0')
tensor(0.7967, device='cuda:0')
tensor(1.6479, device='cuda:0')
tensor(1.3167, device='cuda:0')
tensor(1.4108, device='cuda:0')
tensor(1.2708, device='cuda:0')
tensor(1.0211, device='cuda:0')
tensor(1.0135, device='cuda:0')
tensor(1.5011, device='cuda:0')
tensor(1.7056, device='cuda:0')
tensor(1.2608, device='cuda:0')
tensor(1.3663, device='cuda:0')
tensor(1.3659, device='cuda:0')
tensor(1.6063, device='cuda:0')
tensor(1.4102, device='cuda:0')
tensor(1.7715, device='cuda:0')
tensor(1.8689, device='cuda:0')
tensor(1.6717, device='cuda:0')
tensor(1.5780, device='cuda:0')
tensor(1.5240, device='cuda:0')
tensor(1.6014, device='cuda:0')
tensor(1.1356, device='cuda:0')
tensor(1.2494, device='cuda:0')
tensor(0.9687, device='cuda:0')
tensor(1.1677, device='cuda:0')
tensor(1.0803, device='cuda:0')
tensor(1.0019, device='cuda:0')
tensor(1.2028, device='cuda:0')
tensor(1.1394, device='cuda:0')
tensor(1.2115, device='cuda:0')
tensor(1.2735, device='cuda:0')
tensor(1.2531, device='cuda:0')
tensor(1.0756, device='cuda:0')
tensor(1.0782, device='cuda:0')
tensor(1.2209, device='cuda:0')
tensor(0.9489, device='cuda:0')
tensor(1.1341, device='cuda:0')
tensor(1.0337, device='cuda:0')
tensor(1.0347, device='cuda:0')
tensor(1.3181, device='cuda:0')
tensor(1.1512, device='cuda:0')
tensor(1.0189, device='cuda:0')
tensor(0.9512, device='cuda:0')
tensor(1.3926, device='cuda:0')
tensor(1.4229, device='cuda:0')
tensor(1.7009, device='cuda:0')
tensor(1.1040, device='cuda:0')
tensor(0.7749, device='cuda:0')
tensor(0.5466, device='cuda:0')
tensor(1.0488, device='cuda:0')
tensor(0.8142, device='cuda:0')
tensor(1.2310, device='cuda:0')
tensor(1.1557, device='cuda:0')
tensor(0.8211, device='cuda:0')
tensor(1.0504, device='cuda:0')
tensor(1.0428, device='cuda:0')
tensor(1.1574, device='cuda:0')
tensor(1.1323, device='cuda:0')
tensor(0.6823, device='cuda:0')
tensor(0.4958, device='cuda:0')
tensor(0.9423, device='cuda:0')
tensor(0.7204, device='cuda:0')
tensor(0.6741, device='cuda:0')
tensor(1.1583, device='cuda:0')
tensor(1.3562, device='cuda:0')
tensor(1.1336, device='cuda:0')
tensor(0.8105, device='cuda:0')
tensor(0.9662, device='cuda:0')
tensor(0.6987, device='cuda:0')
tensor(0.7530, device='cuda:0')
tensor(0.5911, device='cuda:0')
tensor(0.6741, device='cuda:0')
tensor(0.9959, device='cuda:0')
tensor(0.9169, device='cuda:0')
tensor(1.0708, device='cuda:0')
tensor(1.2025, device='cuda:0')
tensor(1.5967, device='cuda:0')
tensor(1.2976, device='cuda:0')
tensor(1.0738, device='cuda:0')
tensor(1.1995, device='cuda:0')
tensor(1.2083, device='cuda:0')
tensor(1.1517, device='cuda:0')
tensor(1.2796, device='cuda:0')
tensor(1.1823, device='cuda:0')
tensor(1.5048, device='cuda:0')
tensor(1.1195, device='cuda:0')
tensor(0.9629, device='cuda:0')
tensor(1.0893, device='cuda:0')
tensor(1.2315, device='cuda:0')
tensor(1.7435, device='cuda:0')
tensor(1.4343, device='cuda:0')
tensor(1.3292, device='cuda:0')
tensor(1.3408, device='cuda:0')
tensor(1.0376, device='cuda:0')
tensor(1.6023, device='cuda:0')
tensor(1.3706, device='cuda:0')
tensor(1.6889, device='cuda:0')
tensor(1.2395, device='cuda:0')
tensor(1.3563, device='cuda:0')
tensor(1.5246, device='cuda:0')
tensor(1.2711, device='cuda:0')
tensor(1.1411, device='cuda:0')
tensor(1.4031, device='cuda:0')
tensor(1.2030, device='cuda:0')
tensor(1.5022, device='cuda:0')
tensor(1.3047, device='cuda:0')
tensor(1.3166, device='cuda:0')
tensor(1.4195, device='cuda:0')
tensor(0.9951, device='cuda:0')
tensor(0.8361, device='cuda:0')
tensor(1.2754, device='cuda:0')
tensor(1.3533, device='cuda:0')
tensor(1.0827, device='cuda:0')
tensor(1.1871, device='cuda:0')
tensor(0.8841, device='cuda:0')
tensor(0.9353, device='cuda:0')
tensor(0.8880, device='cuda:0')
tensor(0.8182, device='cuda:0')
tensor(0.7945, device='cuda:0')
tensor(0.9503, device='cuda:0')
tensor(0.8663, device='cuda:0')
tensor(0.5946, device='cuda:0')
tensor(0.9081, device='cuda:0')
tensor(1.2305, device='cuda:0')
tensor(1.2719, device='cuda:0')
tensor(1.0039, device='cuda:0')
tensor(0.9794, device='cuda:0')
tensor(0.9664, device='cuda:0')
tensor(0.9979, device='cuda:0')
tensor(1.1629, device='cuda:0')
tensor(1.2902, device='cuda:0')
tensor(1.0879, device='cuda:0')
tensor(1.3016, device='cuda:0')
tensor(1.2983, device='cuda:0')
tensor(1.2113, device='cuda:0')
tensor(1.2212, device='cuda:0')
tensor(1.2990, device='cuda:0')
tensor(1.5064, device='cuda:0')
tensor(1.2194, device='cuda:0')
tensor(1.2315, device='cuda:0')
tensor(1.2141, device='cuda:0')
tensor(0.9722, device='cuda:0')
tensor(0.7923, device='cuda:0')
tensor(0.9360, device='cuda:0')
tensor(1.1512, device='cuda:0')
tensor(1.7369, device='cuda:0')
tensor(1.7662, device='cuda:0')
tensor(1.1416, device='cuda:0')
tensor(1.2213, device='cuda:0')
tensor(1.1311, device='cuda:0')
tensor(1.1455, device='cuda:0')
tensor(0.8522, device='cuda:0')
tensor(1.2022, device='cuda:0')
tensor(0.5309, device='cuda:0')
tensor(0.7931, device='cuda:0')
tensor(1.0709, device='cuda:0')
tensor(1.4897, device='cuda:0')
tensor(1.4899, device='cuda:0')
tensor(1.5964, device='cuda:0')
tensor(1.5082, device='cuda:0')
tensor(0.6920, device='cuda:0')
tensor(0.6208, device='cuda:0')
tensor(0.6830, device='cuda:0')
tensor(1.4940, device='cuda:0')
tensor(1.5993, device='cuda:0')
tensor(1.4553, device='cuda:0')
tensor(2.1487, device='cuda:0')
tensor(1.9191, device='cuda:0')
tensor(1.7810, device='cuda:0')
tensor(1.3693, device='cuda:0')
tensor(1.3521, device='cuda:0')
tensor(0.7351, device='cuda:0')
tensor(0.8423, device='cuda:0')
tensor(0.9373, device='cuda:0')
tensor(1.0791, device='cuda:0')
tensor(0.9106, device='cuda:0')
tensor(0.8979, device='cuda:0')
tensor(1.0753, device='cuda:0')
tensor(1.0800, device='cuda:0')
tensor(1.3417, device='cuda:0')
tensor(0.6988, device='cuda:0')
tensor(1.2801, device='cuda:0')
tensor(1.0525, device='cuda:0')
tensor(1.0471, device='cuda:0')
tensor(0.9989, device='cuda:0')
tensor(0.8810, device='cuda:0')
tensor(0.8014, device='cuda:0')
tensor(0.6575, device='cuda:0')
tensor(0.7846, device='cuda:0')
tensor(1.1420, device='cuda:0')
tensor(0.7580, device='cuda:0')
tensor(1.1363, device='cuda:0')
tensor(1.0297, device='cuda:0')
tensor(1.2041, device='cuda:0')
tensor(1.0746, device='cuda:0')
tensor(0.7992, device='cuda:0')
tensor(0.9701, device='cuda:0')
tensor(0.7757, device='cuda:0')
tensor(0.8825, device='cuda:0')
tensor(0.7434, device='cuda:0')
tensor(1.6105, device='cuda:0')
tensor(1.7840, device='cuda:0')
tensor(1.6959, device='cuda:0')
tensor(1.0271, device='cuda:0')
tensor(1.8982, device='cuda:0')
tensor(1.3171, device='cuda:0')
tensor(1.4239, device='cuda:0')
tensor(1.1209, device='cuda:0')
tensor(1.0474, device='cuda:0')
tensor(1.2550, device='cuda:0')
tensor(1.4512, device='cuda:0')
tensor(1.3295, device='cuda:0')
tensor(1.4360, device='cuda:0')
tensor(1.1681, device='cuda:0')
tensor(1.2562, device='cuda:0')
tensor(1.5930, device='cuda:0')
tensor(1.2234, device='cuda:0')
tensor(1.3145, device='cuda:0')
tensor(1.2777, device='cuda:0')
tensor(1.0628, device='cuda:0')
tensor(1.4278, device='cuda:0')
tensor(1.7588, device='cuda:0')
tensor(1.5549, device='cuda:0')
tensor(1.3162, device='cuda:0')
tensor(1.1980, device='cuda:0')
tensor(0.6775, device='cuda:0')
tensor(1.1692, device='cuda:0')
tensor(1.3421, device='cuda:0')
tensor(0.9716, device='cuda:0')
tensor(0.7082, device='cuda:0')
tensor(1.1443, device='cuda:0')
tensor(1.1104, device='cuda:0')
tensor(0.9561, device='cuda:0')
tensor(0.8880, device='cuda:0')
tensor(0.8115, device='cuda:0')
tensor(0.9200, device='cuda:0')
tensor(0.8414, device='cuda:0')
tensor(0.9829, device='cuda:0')
tensor(0.7322, device='cuda:0')
tensor(0.5616, device='cuda:0')
tensor(0.5313, device='cuda:0')
tensor(0.5857, device='cuda:0')
tensor(0.4484, device='cuda:0')
tensor(0.7835, device='cuda:0')
tensor(0.9426, device='cuda:0')
tensor(0.8141, device='cuda:0')
tensor(0.7410, device='cuda:0')
tensor(0.7585, device='cuda:0')
tensor(0.8900, device='cuda:0')
tensor(0.7645, device='cuda:0')
tensor(0.8030, device='cuda:0')
tensor(0.8763, device='cuda:0')
tensor(1.4456, device='cuda:0')
tensor(1.3026, device='cuda:0')
tensor(1.3518, device='cuda:0')
tensor(0.8528, device='cuda:0')
tensor(0.9077, device='cuda:0')
tensor(0.7849, device='cuda:0')
tensor(0.5547, device='cuda:0')
tensor(0.8069, device='cuda:0')
tensor(1.2646, device='cuda:0')
tensor(0.9931, device='cuda:0')
tensor(0.3913, device='cuda:0')
tensor(0.9681, device='cuda:0')
tensor(1.1826, device='cuda:0')
tensor(1.4018, device='cuda:0')
tensor(1.6056, device='cuda:0')
tensor(1.0117, device='cuda:0')
tensor(1.0904, device='cuda:0')
tensor(0.7758, device='cuda:0')
tensor(0.8317, device='cuda:0')
tensor(0.8713, device='cuda:0')
tensor(0.8295, device='cuda:0')
